Common name,GPCRdb ID,Reference ligand,Vendors,Species,Assay Type,Activity Type,Activity Relation,Activity Value,p-value (-log),Fold selectivity,Tested GPCRs,Assay Description,Source,Mol weight,Rot Bonds,H don,H acc,LogP,Smiles,DOI
OSIMERTINIB,115628,,61,Human,Binding,AC50,=,7100.0,5.15,-,16,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"499,3",10,2,8,"4,51",C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,https://dx.doi.org/10.1038/s41467-023-40064-9
OTILONIUM,35070,,5,Human,Binding,AC50,=,4300.0,5.37,-,28,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"483,3",16,1,4,"6,32",CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,https://dx.doi.org/10.1038/s41467-023-40064-9
OXAPROZIN,5393,,62,Human,Binding,AC50,=,1180.0,5.93,-,10,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"293,1",5,1,3,"4,03",O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,https://dx.doi.org/10.1038/s41467-023-40064-9
OXATOMIDE,29284,,49,Human,Binding,AC50,=,330.0,6.48,-,20,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"426,2",7,1,4,"4,13",O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
OXYPERTINE,78295,,23,Human,Binding,AC50,=,920.0,6.04,-,11,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"379,2",6,1,4,"3,86",COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,https://dx.doi.org/10.1038/s41467-023-40064-9
pasireotide,3007,,26,Human,Binding,AC50,=,3800.0,5.42,-,22,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,-,-,-,-,-,-,https://dx.doi.org/10.1038/s41467-023-40064-9
pergolide,3054,,28,Human,Binding,AC50,=,110.3,6.96,-26,38,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"314,2",4,1,2,"4,27",CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,https://dx.doi.org/10.1038/s41467-023-40064-9
pergolide,3054,,28,Human,Binding,IC50,=,111.0,6.96,-26,38,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"314,2",4,1,2,"4,27",CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,-
pergolide,3054,,28,Human,Binding,Ki,=,37.0,7.43,-26,38,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"314,2",4,1,2,"4,27",CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,-
perphenazine,3057,,57,Human,Binding,AC50,=,17.0,7.77,-1,38,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"403,1",6,1,5,"3,94",OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
PHENAZOPYRIDINE,16656,,34,Human,Binding,AC50,=,3300.0,5.48,-,16,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"213,1",2,2,5,"2,66",Nc1ccc(/N=N/c2ccccc2)c(N)n1,https://dx.doi.org/10.1038/s41467-023-40064-9
phenoxybenzamine,3095,,24,Human,Binding,AC50,=,5000.0,5.3,-,25,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"303,1",8,0,2,"4,20",CC(COc1ccccc1)N(CCCl)Cc1ccccc1,https://dx.doi.org/10.1038/s41467-023-40064-9
pimozide,3125,,49,Human,Binding,AC50,=,16.0,7.8,-11,53,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"461,2",7,1,3,"5,86",O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
PIPAMAZINE,67821,,11,Human,Binding,IC50,=,4.05,8.39,-1,18,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"401,1",5,1,4,"4,53",NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-
PIPAMAZINE,67821,,11,Human,Binding,Ki,=,1.35,8.87,-1,18,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"401,1",5,1,4,"4,53",NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-
PIPAMAZINE,67821,,11,Human,Binding,pKi,=,8.87,8.05,-1,18,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),Drug Central,"401,1",5,1,4,"4,53",NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-
PIPERACETAZINE,51685,,37,Human,Binding,AC50,=,13.0,7.89,-,15,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"410,2",7,1,5,"4,98",CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,https://dx.doi.org/10.1038/s41467-023-40064-9
PIRENOXINE,27995,,38,Human,Binding,AC50,=,9499.9,5.02,-,10,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,308,1,2,6,"2,25",O=C(O)c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1,https://dx.doi.org/10.1038/s41467-023-40064-9
piribedil,3132,,63,Human,Binding,AC50,=,5479.0,5.26,-1,23,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"298,1",3,0,6,"1,53",c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,https://dx.doi.org/10.1038/s41467-023-40064-9
pizotifen,3134,,58,Human,Binding,AC50,=,210.0,6.68,-1,24,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"295,1",0,0,2,"4,37",CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
PONATINIB,10802,,64,Human,Binding,AC50,=,15000.0,4.82,-,20,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"532,2",4,1,6,"4,46",Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,https://dx.doi.org/10.1038/s41467-023-40064-9
pramipexole,3159,,58,Human,Binding,AC50,=,14000.1,4.85,-63,41,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"211,1",3,2,4,"1,58",CCCN[C@H]1CCc2nc(N)sc2C1,https://dx.doi.org/10.1038/s41467-023-40064-9
PRENYLAMINE,91619,,25,Human,Binding,AC50,=,2900.0,5.54,-,16,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"329,2",8,1,1,"5,43",CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,https://dx.doi.org/10.1038/s41467-023-40064-9
prochlorperazine,3173,,38,Human,Binding,AC50,=,44.0,7.36,1,44,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"373,1",4,0,4,"4,58",CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
prochlorperazine,3173,,38,Human,Binding,IC50,=,11.0,7.96,1,44,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"373,1",4,0,4,"4,58",CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-
prochlorperazine,3173,,38,Human,Binding,Ki,=,3.61,8.44,1,44,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"373,1",4,0,4,"4,58",CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-
promazine,3182,,26,Human,Binding,AC50,=,400.0,6.4,-41,37,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"284,1",4,0,3,"4,24",CN(C)CCCN1c2ccccc2Sc2ccccc21,https://dx.doi.org/10.1038/s41467-023-40064-9
promazine,3182,,26,Human,Binding,IC50,=,505.0,6.3,-41,37,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"284,1",4,0,3,"4,24",CN(C)CCCN1c2ccccc2Sc2ccccc21,-
promazine,3182,,26,Human,Binding,Ki,=,168.0,6.78,-41,37,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"284,1",4,0,3,"4,24",CN(C)CCCN1c2ccccc2Sc2ccccc21,-
promethazine,3183,,36,Human,Binding,AC50,=,1040.0,5.98,-18,35,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"284,1",3,0,3,"4,24",CC(CN1c2ccccc2Sc2ccccc21)N(C)C,https://dx.doi.org/10.1038/s41467-023-40064-9
promethazine,3183,,36,Human,Binding,IC50,=,779.0,6.11,-18,35,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"284,1",3,0,3,"4,24",CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-
promethazine,3183,,36,Human,Binding,Ki,=,260.0,6.58,-18,35,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"284,1",3,0,3,"4,24",CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-
PROPIOMAZINE,14476,,26,Human,Binding,AC50,=,2600.0,5.58,-,15,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"340,2",5,0,4,"4,83",CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,https://dx.doi.org/10.1038/s41467-023-40064-9
PROTRIPTYLINE,206037,,20,Human,Binding,AC50,=,5200.0,5.28,-,19,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"263,2",4,1,1,"4,30",CNCCCC1c2ccccc2C=Cc2ccccc21,https://dx.doi.org/10.1038/s41467-023-40064-9
PYRVINIUM,14498,,13,Human,Binding,AC50,=,10000.0,5.0,-,25,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"382,2",4,0,2,"5,31",Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,https://dx.doi.org/10.1038/s41467-023-40064-9
quetiapine,3256,,51,Human,Binding,AC50,=,710.0,6.15,-28,64,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"383,2",5,1,6,"2,86",OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
quetiapine,3256,,51,Human,Binding,IC50,=,1329.9,5.88,-28,64,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"383,2",5,1,6,"2,86",OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,-
quetiapine,3256,,51,Human,Binding,Ki,=,443.3,6.35,-28,64,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"383,2",5,1,6,"2,86",OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,-
QUINAGOLIDE,84404,,3,Human,Binding,AC50,=,15.2,7.82,-,11,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"395,2",7,2,4,"2,14",CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,https://dx.doi.org/10.1038/s41467-023-40064-9
QUINIDINE,19421,,48,Human,Binding,AC50,=,10000.0,5.0,-,11,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"324,2",4,1,4,"3,17",C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,https://dx.doi.org/10.1038/s41467-023-40064-9
raloxifene,3286,,44,Human,Binding,AC50,=,950.0,6.02,-7,29,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"473,2",7,2,6,"6,08",O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,https://dx.doi.org/10.1038/s41467-023-40064-9
raloxifene,3286,,44,Human,Binding,IC50,=,1174.0,5.93,-7,29,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"473,2",7,2,6,"6,08",O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-
raloxifene,3286,,44,Human,Binding,Ki,=,391.0,6.41,-7,29,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"473,2",7,2,6,"6,08",O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-
raloxifene,3286,,44,Human,Binding,pKi,=,6.41,8.19,-7,29,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),Drug Central,"473,2",7,2,6,"6,08",O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,-
REMOXIPRIDE,84687,,24,Human,Binding,AC50,=,1161.9,5.93,-1,26,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"370,1",6,1,4,"2,68",CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,https://dx.doi.org/10.1038/s41467-023-40064-9
RIFAMPIN,137055,,20,Human,Binding,AC50,=,9200.0,5.04,-,28,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"822,4",4,6,15,"4,33",CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,https://dx.doi.org/10.1038/s41467-023-40064-9
risperidone,3331,,72,Human,Binding,AC50,=,20.8,7.68,-7,71,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"410,2",4,0,6,"3,59",Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,https://dx.doi.org/10.1038/s41467-023-40064-9
risperidone,3331,,72,Human,Binding,IC50,=,20.0,7.7,-7,71,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"410,2",4,0,6,"3,59",Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-
risperidone,3331,,72,Human,Binding,Ki,=,6.54,8.18,-7,71,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"410,2",4,0,6,"3,59",Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-
ropinirole,3370,,38,Human,Binding,AC50,=,7999.4,5.1,-3,33,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"260,2",7,1,2,"3,50",CCCN(CCC)CCc1cccc2c1CC(O)=N2,https://dx.doi.org/10.1038/s41467-023-40064-9
rotigotine,3372,,50,Human,Binding,AC50,=,121.6,6.92,5,21,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"315,2",6,1,3,"4,27",CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,https://dx.doi.org/10.1038/s41467-023-40064-9
salmeterol,3463,,53,Human,Binding,AC50,=,7200.0,5.14,-100,27,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"415,3",16,4,5,"4,11",OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,https://dx.doi.org/10.1038/s41467-023-40064-9
SAQUINAVIR,9838,,41,Human,Binding,AC50,=,10000.0,5.0,-,11,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"670,4",12,5,7,"3,09",CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,https://dx.doi.org/10.1038/s41467-023-40064-9
sertindole,3590,,59,Human,Binding,AC50,=,140.0,6.85,-5,56,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"440,2",5,1,3,"4,63",O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
SERTRALINE,207985,,33,Human,Binding,AC50,=,10999.9,4.96,-1445,38,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"305,1",2,1,1,"5,18",CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,https://dx.doi.org/10.1038/s41467-023-40064-9
SIROLIMUS,161721,,39,Human,Binding,AC50,=,980.0,6.01,-,8,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"913,6",6,3,13,"6,18",CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,https://dx.doi.org/10.1038/s41467-023-40064-9
spiperone,3653,,40,Human,Binding,AC50,=,0.4,9.4,-5,69,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"395,2",6,1,4,"3,22",O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,https://dx.doi.org/10.1038/s41467-023-40064-9
SULCONAZOLE,15583,,40,Human,Binding,AC50,=,23999.9,4.62,-,18,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,396,6,0,3,"6,52",Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,https://dx.doi.org/10.1038/s41467-023-40064-9
SULTOPRIDE,98790,,31,Human,Binding,AC50,=,11.0,7.96,-1,7,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"354,2",7,1,5,"1,70",CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,https://dx.doi.org/10.1038/s41467-023-40064-9
SUNITINIB,194838,,50,Human,Binding,AC50,=,1148.9,5.94,-,37,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"398,2",7,3,3,"3,33",CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,https://dx.doi.org/10.1038/s41467-023-40064-9
TALIPEXOLE,98934,,37,Human,Binding,AC50,=,29000.1,4.54,-5,25,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"209,1",2,1,4,"1,31",C=CCN1CCc2nc(N)sc2CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
tamoxifen,3747,,45,Human,Binding,AC50,=,3200.0,5.5,-30,41,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"371,2",8,0,2,"6,00",CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,https://dx.doi.org/10.1038/s41467-023-40064-9
tamoxifen,3747,,45,Human,Binding,IC50,=,13885.0,4.86,-30,41,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"371,2",8,0,2,"6,00",CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-
tamoxifen,3747,,45,Human,Binding,Ki,=,4628.0,5.33,-30,41,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"371,2",8,0,2,"6,00",CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-
tamoxifen,3747,,45,Human,Binding,pKi,=,5.33,8.27,-30,41,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),Drug Central,"371,2",8,0,2,"6,00",CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-
tamsulosin,3749,,48,Human,Binding,AC50,=,100.0,7.0,-125,22,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"408,2",11,2,6,"2,34",CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,https://dx.doi.org/10.1038/s41467-023-40064-9
tegaserod,3773,,26,Human,Binding,AC50,=,3100.0,5.51,-38,39,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"301,2",7,3,3,"2,60",CCCCCN=C(N)N/N=C/c1c[nH]c2ccc(OC)cc12,https://dx.doi.org/10.1038/s41467-023-40064-9
terfenadine,3779,,53,Human,Binding,IC50,=,6167.0,5.21,-8,32,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"471,3",8,2,3,"6,45",CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-
terfenadine,3779,,53,Human,Binding,Ki,=,2056.0,5.69,-8,32,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"471,3",8,2,3,"6,45",CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-
terfenadine,3779,,53,Human,Binding,pKi,=,5.69,8.25,-8,32,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),Drug Central,"471,3",8,2,3,"6,45",CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-
terguride,3780,,25,Human,Binding,AC50,=,16.0,7.8,1,26,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"340,2",3,2,2,"2,93",CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,https://dx.doi.org/10.1038/s41467-023-40064-9
THIETHYLPERAZINE,28732,,28,Human,Binding,AC50,=,100.0,7.0,-1,18,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"399,2",6,0,5,"5,04",CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,https://dx.doi.org/10.1038/s41467-023-40064-9
THIMEROSAL,189074,,0,Human,Binding,AC50,=,2500.0,5.6,-,15,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,-,-,-,-,-,-,https://dx.doi.org/10.1038/s41467-023-40064-9
THIOPROPERAZINE,204590,,44,Human,Binding,AC50,=,21.0,7.68,-9,21,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"446,2",6,0,6,"3,18",CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
thioridazine,3805,,44,Human,Binding,AC50,=,250.0,6.6,-3,64,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"370,2",4,0,4,"5,89",CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,https://dx.doi.org/10.1038/s41467-023-40064-9
thioridazine,3805,,44,Human,Binding,IC50,=,35.0,7.46,-3,64,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"370,2",4,0,4,"5,89",CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-
thioridazine,3805,,44,Human,Binding,Ki,=,12.0,7.92,-3,64,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"370,2",4,0,4,"5,89",CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-
THIOTEPA,206077,,58,Human,Binding,AC50,=,21000.0,4.68,-,14,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,189,3,0,1,"0,16",S=P(N1CC1)(N1CC1)N1CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
thiothixene,3806,,35,Human,Binding,AC50,=,2.7,8.57,5,32,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"443,2",5,0,5,"3,47",CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,https://dx.doi.org/10.1038/s41467-023-40064-9
TIAPRIDE,208386,,26,Human,Binding,AC50,=,300.0,6.52,-6,8,"Binding affinity towards human DRD2 in an in vitro assay with cellular components measured by membrane filtration, scintillation proximity assay",ChEMBL,"328,1",8,1,5,"1,17",CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,https://dx.doi.org/10.1038/s41467-023-40064-9
TIAPRIDE,208386,,26,Human,Binding,IC50,=,1232.0,5.91,-6,8,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),ChEMBL,"328,1",8,1,5,"1,17",CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,-
