SMILES,Standardized_SMILES,LogS
O.O.O.O.[Na+].[Na+].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-],O.O.O.O.[Na+].[Na+].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-].[O-]B([O-])[O-],-0.4201864202
[Na+].[O-]C(=O)COc1ccccc1,O=C([O-])COc1ccccc1.[Na+],0.1085957051
[Na+].CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)CC)c3ccc(cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O,CCN(CC)c1ccc([C+](c2ccc(N(CC)CC)cc2)c2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc1.[Na+],-0.4066892685
Oc1ccccc1Cl,Oc1ccccc1Cl,-0.7538392019
Clc1ccc(Br)cc1Cl,Clc1ccc(Br)cc1Cl,-1.0114935501
CCCC[NH+](C)C,CCCC[NH+](C)C,-0.6670324644
[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1cccc2cc(NNC3=CC(=O)C4=CC(C=CC4=C3[S]([O-])(=O)=O)=NC(=O)Nc5ccc6C(=O)C(=N/Nc7ccc8cccc(c8c7)[S]([O-])(=O)=O)/C(=Cc6c5)[S]([O-])(=O)=O)ccc12,O=C(N=C1C=CC2=C(S(=O)(=O)[O-])C(NNc3ccc4c(S(=O)(=O)[O-])cccc4c3)=CC(=O)C2=C1)Nc1ccc2c(c1)C=C(S(=O)(=O)[O-])/C(=N\Nc1ccc3cccc(S(=O)(=O)[O-])c3c1)C2=O.[Na+].[Na+].[Na+].[Na+],-0.6872171371
[H+].[Cl-].NCC1(CCCCC1)CC(O)=O,NCC1(CC(=O)O)CCCCC1.[Cl-].[H+],0.0190211463
[H+].[Cl-].NC(N)=N,N=C(N)N.[Cl-].[H+],1.3522850438999998
CC(=O)CC(=O)OCCOC(=O)CC(C)=O,CC(=O)CC(=O)OCCOC(=O)CC(C)=O,-0.0337559002999999
[Na+].Nc1ccc(cc1)[S]([O-])(=O)=O,Nc1ccc(S(=O)(=O)[O-])cc1.[Na+],0.0379554154
C1OCOCO1,C1OCOCO1,0.3717171259
[Mn++].O[P]([O-])([O-])=O,O=P([O-])([O-])O.[Mn+2],0.1455471695
O.[Zn++].[O-][S]([O-])(=O)=O,O.O=S(=O)([O-])[O-].[Zn+2],0.0702954323
[Na+].[Na+].[O-][Si]([O-])=O,O=[Si]([O-])[O-].[Na+].[Na+],0.2356352551
[Na+].[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],-1.1742318477
[Na+].[Na+].COc1cc(ccc1Nc2nc(Nc3ccc(cc3OC)N=Nc4cccc(c4)[S]([O-])(=O)=O)nc(n2)N(CCO)CCO)N=Nc5cccc(c5)[S]([O-])(=O)=O,COc1cc(N=Nc2cccc(S(=O)(=O)[O-])c2)ccc1Nc1nc(Nc2ccc(N=Nc3cccc(S(=O)(=O)[O-])c3)cc2OC)nc(N(CCO)CCO)n1.[Na+].[Na+],-1.6008155248
CCC(CO)(CO)COCC(CC)(CO)CO,CCC(CO)(CO)COCC(CC)(CO)CO,-1.076302279
COC(=O)CCS,COC(=O)CCS,-0.7575876082999999
[Na+].Cc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccc(cc2)[S]([O-])(=O)=O,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)cc1[N+](=O)[O-].[Na+],-1.232035998
Cc1[nH]cnc1CO,Cc1[nH]cnc1CO,0.2683337666
[K+].O[P](O)([O-])=O,O=P([O-])(O)O.[K+],0.1842562687
C=CC=O,C=CC=O,0.5693792548
O.O.O.O.[Ce+3].O[S]([O-])(=O)=O.[O-][S]([O-])(=O)=O,O.O.O.O.O=S(=O)([O-])O.O=S(=O)([O-])[O-].[Ce+3],-0.2918169735
N.N.N.N.N.N.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo],N.N.N.N.N.N.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo],-0.7664726234999999
[NH4+].[O-][Cl](=O)(=O)=O,[NH4+].[O-][Cl+3]([O-])([O-])[O-],0.2436628357999999
[Na+].[Na+].[Na+].[Na+].[Na+].[Cu++].[O-]C(=O)c1cc(ccc1NNC(=N/Nc2cc(cc([N-]c3nc(Cl)nc(n3)N=C4C=C(C(C=C4[S]([O-])(=O)=O)=Nc5nc(Cl)nc(Nc6cccc(c6)[S]([O-])(=O)=O)n5)[S]([O-])(=O)=O)c2[O-])[S]([O-])(=O)=O)\c7ccccc7)[S]([O-])(=O)=O.[H+],O=C([O-])c1cc(S(=O)(=O)[O-])ccc1NN/C(=N\Nc1cc(S(=O)(=O)[O-])cc([N-]c2nc(Cl)nc(N=C3C=C(S(=O)(=O)[O-])C(=Nc4nc(Cl)nc(Nc5cccc(S(=O)(=O)[O-])c5)n4)C=C3S(=O)(=O)[O-])n2)c1[O-])c1ccccc1.[Cu+2].[H+].[Na+].[Na+].[Na+].[Na+].[Na+],-0.8254112341
CC(=C)C(N)=O,C=C(C)C(N)=O,0.3753911904
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCN(CC)c1nc(Nc2ccc(\C=C\c3ccc(Nc4nc(Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n4)N(CC)CC)cc3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O)nc(Nc6cc(ccc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,CCN(CC)c1nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5cc(S(=O)(=O)[O-])ccc5S(=O)(=O)[O-])nc(N(CC)CC)n4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)nc(Nc2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])n1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-0.8122490226000001
[Cl-].CN[C@@H](C)[C@H](O)c1ccccc1.[H+],CN[C@@H](C)[C@H](O)c1ccccc1.[Cl-].[H+],-0.003669443
[Na+].[O-][N+](=O)c1cccc(c1)[S]([O-])(=O)=O,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+],-0.0514554578
CC1=CC(=O)CC(C)(C)C1=O,CC1=CC(=O)CC(C)(C)C1=O,-0.8779041501
OCCOCC#CCOCCO,OCCOCC#CCOCCO,0.7589618218
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-1.057125752
OCCc1ccccc1,OCCc1ccccc1,-0.7859239136
CC(=O)OC=C,C=COC(C)=O,-0.6339227122
Oc1ccccc1C#N,N#Cc1ccccc1O,-0.7749656265
[Na+].Nc1c(cc(Br)c2C(=O)c3ccccc3C(=O)c12)[S]([O-])(=O)=O,Nc1c(S(=O)(=O)[O-])cc(Br)c2c1C(=O)c1ccccc1C2=O.[Na+],-1.3055373023
C[Si](C)C,C[Si](C)C,-0.5634276852000001
OCCOCCO.O=C1OC(=O)c2ccccc12,O=C1OC(=O)c2ccccc21.OCCOCCO,-1.4052404634
[Na+].[Na+].[Fe].Nc1ccc(cc1)[N+]([O-])=O.Nc2cccc(c2)[S]([O-])(=O)=O.Nc3ccc(Nc4ccccc4)c(c3)[S]([O-])(=O)=O.OC\5=CC(=O)C=CC5=N/Nc6cc(cc(c6O)[N+]([O-])=O)[N+]([O-])=O,Nc1ccc(Nc2ccccc2)c(S(=O)(=O)[O-])c1.Nc1ccc([N+](=O)[O-])cc1.Nc1cccc(S(=O)(=O)[O-])c1.O=C1C=C/C(=N/Nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)C(O)=C1.[Fe].[Na+].[Na+],-2.5268154232
OC(=O)c1ccccc1,O=C(O)c1ccccc1,-1.619929844
OC1=CC(=O)NC=N1,O=c1cc(O)nc[nH]1,-1.5871611222
O=COCc1ccccc1,O=COCc1ccccc1,-1.6731198028999998
CCCCOCC,CCCCOCC,-1.5499606595
CCOC(=O)C(=N/Nc1ccc(cc1)[N+]([O-])=O)/C(=O)C2=NN3C(=NC(=O)c4ccccc34)S2,CCOC(=O)/C(=N/Nc1ccc([N+](=O)[O-])cc1)C(=O)c1nn2c(nc(=O)c3ccccc32)s1,-2.2216330999
Cc1ccccc1N=C(N)N=C(N)N,Cc1ccccc1N=C(N)N=C(N)N,-1.8422414993
CC(C)(O)C1CCC(C)(O1)C=C,C=CC1(C)CCC(C(C)(C)O)O1,-1.7997284582
CC(=O)CC(=O)Nc1ccccc1C,CC(=O)CC(=O)Nc1ccccc1C,-1.8501922609
CC(C)C(NC(N)=O)NC(N)=O,CC(C)C(NC(N)=O)NC(N)=O,-1.8096943587
FC(F)CCl,FC(F)CCl,-0.9229632085
CC(C)(O)c1cccc(c1)C(C)(C)O,CC(C)(O)c1cccc(C(C)(C)O)c1,-1.8635330455
CCc1cccc(C)c1N,CCc1cccc(C)c1N,-1.7061271762
[Ca++].[O-][S]([O-])(=O)=O,O=S(=O)([O-])[O-].[Ca+2],-1.715687645
COc1ccc(NC(=O)CC(C)=O)cc1,COc1ccc(NC(=O)CC(C)=O)cc1,-1.9014771833
CC1OCC(O1)c2ccccc2,CC1OCC(c2ccccc2)O1,-1.805450609
CCCC1CC(=CC(=O)C1)C,CCCC1CC(=O)C=C(C)C1,-1.7725870938
CC(=O)Oc1ccc(cc1)C#N,CC(=O)Oc1ccc(C#N)cc1,-1.7990172934
OC(=O)CC[C@H](N1C(=O)c2ccccc2C1=O)C(O)=O,O=C(O)CC[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,-1.4463316859
CC(C)C1CCC(=CC1)C.CC(C)C2CCC(=CC2)C,CC1=CCC(C(C)C)CC1.CC1=CCC(C(C)C)CC1,-5.495255435900001
ClC(Cl)=C,C=C(Cl)Cl,-1.5885809265000002
CC(C)[C@H]1CCC(=CC1=O)C,CC1=CC(=O)[C@@H](C(C)C)CC1,-1.7882436903
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,-1.9440451079
[B+3].[Cl-].[Cl-].[Cl-].CCCCCCCCN(C)C,CCCCCCCCN(C)C.[B+3].[Cl-].[Cl-].[Cl-],-5.4653701933
Sc1ccccc1Cl,Sc1ccccc1Cl,-1.7800351331
Nc1nccnc1C(O)=O,Nc1nccnc1C(=O)O,-1.7631595965
CN(C)Cc1ccccc1Cl,CN(C)Cc1ccccc1Cl,-1.8493554218
[Ca++].CCO[P]([O-])(=O)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C.CCO[P]([O-])(=O)Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C,CCOP(=O)([O-])Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.CCOP(=O)([O-])Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.[Ca+2],-2.4616735699000003
C=CCOC(=O)OCCOCCOC(=O)OCC=C,C=CCOC(=O)OCCOCCOC(=O)OCC=C,-2.0652647201
OCCCCCCC=C,C=CCCCCCCO,-1.7442328638
Cl[S](=O)(=O)c1ccccc1,O=S(=O)(Cl)c1ccccc1,-1.88532188
CC(C)C1CCC(C)CC1OCC(O)CO,CC1CCC(C(C)C)C(OCC(O)CO)C1,-2.0063585886
COc1ccc(C=O)cc1O,COc1ccc(C=O)cc1O,-1.8262432451
Cc1ccc(C=O)cc1,Cc1ccc(C=O)cc1,-1.7237015325
Nc1ccc(O)cc1[N+]([O-])=O,Nc1ccc(O)cc1[N+](=O)[O-],-1.8337646505
Oc1ccccc1[N+]([O-])=O,O=[N+]([O-])c1ccccc1O,-1.8029142358
CC1CC(=CC(C)C1C=O)C,CC1=CC(C)C(C=O)C(C)C1,-1.8440637235
CCCCC[C@H]1CCC(=O)O1,CCCCC[C@H]1CCC(=O)O1,-1.8552940397
CC(=O)COc1c(C)cccc1C,CC(=O)COc1c(C)cccc1C,-1.9185447839
COc1ccc(OC)c(N)c1,COc1ccc(OC)c(N)c1,-1.8588690394
CC(=O)CC(=O)Nc1ccc(C)cc1C,CC(=O)CC(=O)Nc1ccc(C)cc1C,-1.9900786823
COc1ccc(C)cc1NC(C)=O,COc1ccc(C)cc1NC(C)=O,-1.931164755
CC1=NN(C(=O)C1)c2ccccc2,CC1=NN(c2ccccc2)C(=O)C1,-1.9250852844
CCCCCCC=O,CCCCCCC=O,-1.7501244285
CC(C)(C)OC(=O)C=C,C=CC(=O)OC(C)(C)C,-1.8045937153
CC(O)C(=O)N(C)C,CC(O)C(=O)N(C)C,1.6302351258
[NH4+].OCC([O-])=O,O=C([O-])CO.[NH4+],1.7009159091
OC(=O)c1cccc2cccc(c3cccc4cccc(C(O)=O)c34)c12,O=C(O)c1cccc2cccc(-c3cccc4cccc(C(=O)O)c34)c12,-2.2334403365
CC(C)COC(=O)C=C,C=CC(=O)OCC(C)C,-1.8067597771
CC(CC=O)c1ccccc1,CC(CC=O)c1ccccc1,-1.86983286
Cc1cc(O)ccc1N,Cc1cc(O)ccc1N,-1.7894220529
COC(=O)C(=O)c1ccccc1,COC(=O)C(=O)c1ccccc1,-1.9142373478
[Na+].[Na+].Nc1ccc2c([O-])c(N=Nc3ccc(cc3)N=Nc4ccc(cc4)[S]([O-])(=O)=O)c(cc2c1)[S](O)(=O)=O,Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)[O-])cc4)cc3)c(S(=O)(=O)[O-])cc2c1.[Na+].[Na+],-0.4603540840999999
[Cl].COc1cc(CN)ccc1O,COc1cc(CN)ccc1O.[Cl-],0.0188462521
[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2cc(NC(=O)C(Br)=C)ccc2[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O,C=C(Br)C(=O)Nc1ccc(S(=O)(=O)[O-])c(N=NC2C(=O)N(c3cc(Cl)c(S(=O)(=O)[O-])cc3Cl)N=C2C)c1.[Na+].[Na+],-0.5501699754
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCNc3ccc4N=C5C(=C6Oc7c(ccc(NCCNc8nc(Cl)nc(Nc9ccc(cc9[S]([O-])(=O)=O)[S]([O-])(=O)=O)n8)c7[S]([O-])(=O)=O)N=C6C(=C5Oc4c3[S]([O-])(=O)=O)Cl)Cl)n2)c(c1)[S]([O-])(=O)=O,O=S(=O)([O-])c1ccc(Nc2nc(Cl)nc(NCCNc3ccc4c(c3S(=O)(=O)[O-])Oc3c(Cl)c5c(c(Cl)c3=N4)Oc3c(ccc(NCCNc4nc(Cl)nc(Nc6ccc(S(=O)(=O)[O-])cc6S(=O)(=O)[O-])n4)c3S(=O)(=O)[O-])N=5)n2)c(S(=O)(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-0.8795540191
CC(O)CN.OC(=O)CC(O)(CC(O)=O)C(O)=O,CC(O)CN.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.8629201268000001
Cc1c(O)cccc1O,Cc1c(O)cccc1O,0.1927727267
CC(C)(O)C=C,C=CC(C)(C)O,0.351057238
[Li+].[Li+].[O-]C(=O)CCCCC([O-])=O,O=C([O-])CCCCC(=O)[O-].[Li+].[Li+],0.0846221527
[Li+].[Li+].[O-]C(=O)CCCCCCCCC([O-])=O,O=C([O-])CCCCCCCCC(=O)[O-].[Li+].[Li+],-0.0473478928
[Li+].[Li+].[O-]C(=O)CCCCCCCC([O-])=O,O=C([O-])CCCCCCCC(=O)[O-].[Li+].[Li+],-0.017921985
Nc1ccc2C(=O)C(=N/Nc3ccc(cc3)N=Nc4ccc(cc4)[S](O)(=O)=O)\C(=Cc2c1)[S](O)(=O)=O.OCCN(CCO)CCO.OCCN(CCO)CCO,Nc1ccc2c(c1)C=C(S(=O)(=O)O)/C(=N/Nc1ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc1)C2=O.OCCN(CCO)CCO.OCCN(CCO)CCO,-0.6359046156
[Na+].[Na+].Oc1c2ccc(Nc3nc(Cl)nc(Cl)n3)cc2cc(c1N=Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)[S]([O-])(=O)=O,O=S(=O)([O-])OCCS(=O)(=O)c1ccc(N=Nc2c(S(=O)(=O)[O-])cc3cc(Nc4nc(Cl)nc(Cl)n4)ccc3c2O)cc1.[Na+].[Na+],-1.5783823574
CCN(CC)CCCNc1nc(NCCCN(CC)CC)nc(Nc2ccc3c(O)c(N=Nc4ccc5NC(=O)Nc5c4)c(cc3c2)[S](O)(=O)=O)n1.CC(O)C(O)=O,CC(O)C(=O)O.CCN(CC)CCCNc1nc(NCCCN(CC)CC)nc(Nc2ccc3c(O)c(N=Nc4ccc5[nH]c(=O)[nH]c5c4)c(S(=O)(=O)O)cc3c2)n1,-0.64043406
[Sn++].[O-][S]([O-])(=O)=O,O=S(=O)([O-])[O-].[Sn+2],-0.0578238563
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,-4.8795513261000005
C/C=N/O,C/C=N/O,0.4958194622
[Li+].[Br-],[Br-].[Li+],1.3237062702
CCC(OCCCOC)OC(C)=O,CCC(OCCCOC)OC(C)=O,-0.0168484647
[Na+].[Na+].[O-][S](=O)[S]([O-])=O,O=S([O-])S(=O)[O-].[Na+].[Na+],0.0182921287
C\C=C/C=O,C/C=C\C=O,0.4120163187
CC1OC1C,CC1OC1C,0.3972950779
[Na+].CCCCCCCCCO[S]([O-])(=O)=O,CCCCCCCCCOS(=O)(=O)[O-].[Na+],-0.1361989598
[Cl-].CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(c2cc1C)c4ccccc4C(=O)OC,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OC)c2cc1C.[Cl-],-1.3909846109
CCOc1ccc(N)cc1,CCOc1ccc(N)cc1,-0.8608353259999999
Clc1ccccc1C(=O)CC#N,N#CCC(=O)c1ccccc1Cl,-2.1751395948
CC(=O)CC(=O)OCCOC(=O)C(C)=C,C=C(C)C(=O)OCCOC(=O)CC(C)=O,-1.0636822045
O=C1OCc2ccccc12,O=C1OCc2ccccc21,-0.8627210528
CC1=NN(C(=N)C1)c2cccc(c2)[S](O)(=O)=O,CC1=NN(c2cccc(S(=O)(=O)O)c2)C(=N)C1,-1.1387882185
O=C1CCN(CC1)Cc2ccccc2,O=C1CCN(Cc2ccccc2)CC1,-1.0169828584
COC(=O)\C=C(/C)N,COC(=O)/C=C(\C)N,-0.8059235439
F.[Na].[MgH2].O=[Si]=O,F.O=[Si]=O.[MgH2].[Na+],-0.8566651273999999
Nc1ccc(cc1)N(CCO)CCO.O[S](O)(=O)=O,Nc1ccc(N(CCO)CCO)cc1.O=S(=O)(O)O,-0.2184130526
[NH4+].[NH4+].[Zn++].[Zn++].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].[NH4+].[NH4+].[Zn+2].[Zn+2],-0.2897617622
[Na+].[Na+].[SH-],[Na+].[Na+].[SH-],0.3524906593
[Ni++].CC([O-])=O.CC([O-])=O,CC(=O)[O-].CC(=O)[O-].[Ni+2],0.0005376801
OC(C(F)(F)F)C(F)(F)F,OC(C(F)(F)F)C(F)(F)F,0.020110333
[Na+].[Na+].[Na+].OC(=O)C1=CC(CC=C1O)(Nc2nc(NC3(CC=C(O)C(=C3)C(O)=O)[S]([O-])(=O)=O)nc(NC4(CC=C(O)C(=C4)C(O)=O)[S]([O-])(=O)=O)n2)[S]([O-])(=O)=O,O=C(O)C1=CC(Nc2nc(NC3(S(=O)(=O)[O-])C=C(C(=O)O)C(O)=CC3)nc(NC3(S(=O)(=O)[O-])C=C(C(=O)O)C(O)=CC3)n2)(S(=O)(=O)[O-])CC=C1O.[Na+].[Na+].[Na+],-0.6896460114
[Ca++].[O-]C=O.[O-]C=O,O=C[O-].O=C[O-].[Ca+2],0.1212110943
CC(=O)OCCOC(C)=O,CC(=O)OCCOC(C)=O,0.068474963
[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc2)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+],-0.5639623965
[O--].[O--].[O--].[As+3].[As+3],[As+3].[As+3].[O-2].[O-2].[O-2],-1.0458962962
[Na+].[Na+].[O-][S](=O)(=O)c1ccccc1\C=C/c2ccc(cc2)c3ccc(cc3)\C=C/c4ccccc4[S]([O-])(=O)=O,O=S(=O)([O-])c1ccccc1/C=C\c1ccc(-c2ccc(/C=C\c3ccccc3S(=O)(=O)[O-])cc2)cc1.[Na+].[Na+],-1.504668533
ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,-1.1797979201
CCCCO[P](O)(=O)OCCCC,CCCCOP(=O)(O)OCCCC,-1.0872511921
COC=C,C=COC,-0.5310304973
CCOCCOC(=O)C(C)=C,C=C(C)C(=O)OCCOCC,-0.9674738601
CCOC(=O)C(Cl)C(C)=O,CCOC(=O)C(Cl)C(C)=O,-0.9859492465
[Na+].[Na+].[Na+].CCN1C(=O)C(=N/Nc2cc(Nc3nc(Cl)nc(Nc4ccc(c(Nc5nc(N)nc(Cl)n5)c4)[S]([O-])(=O)=O)n3)c(cc2[S]([O-])(=O)=O)[S]([O-])(=O)=O)\C(=C(C(N)=O)C1=O)C,CCN1C(=O)C(C(N)=O)=C(C)/C(=N/Nc2cc(Nc3nc(Cl)nc(Nc4ccc(S(=O)(=O)[O-])c(Nc5nc(N)nc(Cl)n5)c4)n3)c(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])C1=O.[Na+].[Na+].[Na+],-0.7590012125
CCN(CC)CC(C)O,CCN(CC)CC(C)O,0.1021113643
CC(N)=S,CC(N)=S,0.3363395335
COCC(C)OC(C)=O,COCC(C)OC(C)=O,0.0830232388
[NH4+].[Na+].COc1cc(c(C)cc1NC(=O)C(N=Nc2ccc(cc2)c3sc4c(ccc(C)c4[S]([O-])(=O)=O)n3)C(C)=O)[S]([O-])(=O)=O,COc1cc(S(=O)(=O)[O-])c(C)cc1NC(=O)C(N=Nc1ccc(-c2nc3ccc(C)c(S(=O)(=O)[O-])c3s2)cc1)C(C)=O.[NH4+].[Na+],-0.6230624777
CCCCOCCOCCOCOCCOCCOCCCC,CCCCOCCOCCOCOCCOCCOCCCC,-1.3016357757
CC1OC(=O)C(C)OC1=O,CC1OC(=O)C(C)OC1=O,-0.9360258625
ClCBr,ClCBr,-0.8891641024
NC(=O)c1ccccc1N,NC(=O)c1ccccc1N,-0.9139223167
CC\C=C/CCO,CC/C=C\CCO,-0.7858548038
COC1CCC=CO1,COC1CCC=CO1,-0.853333105
[H+].[Cl-].Cc1ncc(CO)c(CO)c1O,Cc1ncc(CO)c(CO)c1O.[Cl-].[H+],-0.1117125827999999
[Na+].[Na+].[Na+].[Na+].OO.OO.OO.[O-]C([O-])=O.[O-]C([O-])=O,O=C([O-])[O-].O=C([O-])[O-].OO.OO.OO.[Na+].[Na+].[Na+].[Na+],-0.3094338224
CCCCCCCCCc1ccc(OCCOCCO)cc1,CCCCCCCCCc1ccc(OCCOCCO)cc1,-0.3045102393
NC(N)=N.SC#N,N#CS.N=C(N)N,1.106488088
[Na+].CCCCCCCCCCCCO[S]([O-])(=O)=O,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-0.2838814082999999
CC(C)C(N1CCCNC1=O)C(O)=O,CC(C)C(C(=O)O)N1CCCNC1=O,-1.1028619258
CC(=O)OC(C=C)C#N,C=CC(C#N)OC(C)=O,-0.8986939452
CC1CCCCC1O,CC1CCCCC1O,-0.864495868
CC(O)COc1ccccc1,CC(O)COc1ccccc1,-1.0034177306
CN(CC(O)=O)C(N)=N,CN(CC(=O)O)C(=N)N,-0.9387416733
Cc1ccccc1N,Cc1ccccc1N,-0.8539252345
CCCCC(CC)COCCCN,CCCCC(CC)COCCCN,-1.096509119
CC(C)CC=O,CC(C)CC=O,-0.7590833569
[Cl-].N[C@@H](Cc1[nH]cnc1)C(O)=O.[H+],N[C@@H](Cc1cnc[nH]1)C(=O)O.[Cl-].[H+],-0.1076498856
[Na+].[Na+].[Na+].[Na+].[Na+].[O-][P]([O-])(=O)O[P]([O-])(=O)O[P]([O-])([O-])=O,O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+],-0.3954232123
[Na+].O[C@H](C[O-])[C@H]1OC(=C(O)C1=O)O,O=C1C(O)=C(O)O[C@@H]1[C@H](O)C[O-].[Na+],-0.1325447734
COCCOC(=O)C=C,C=CC(=O)OCCOC,0.0439416783999999
[H+].[Cl-].NNc1ccc(cc1)[S](N)(=O)=O,NNc1ccc(S(N)(=O)=O)cc1.[Cl-].[H+],-0.1912743698
CN(C)C(N)=O,CN(C)C(N)=O,0.2124315669
[K+].[Au+].[C-]#N.[C-]#N,[Au+].[C-]#N.[C-]#N.[K+],-0.3042087283
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(cc2)N=Nc3ccc(\C=C\c4ccc(cc4[S]([O-])(=O)=O)N=Nc5ccc(cc5)N=Nc6ccc(cc6)[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O.[O-][S](=O)(=O)c7ccc(cc7)N=Nc8ccc(cc8)N=Nc9ccc(/C=C/c%10ccc(cc%10[S]([O-])(=O)=O)N=Nc%11ccc(\C=C\c%12ccc(cc%12[S]([O-])(=O)=O)N=Nc%13ccc(cc%13)N=Nc%14ccc(cc%14)[S]([O-])(=O)=O)c(c%11)[S]([O-])(=O)=O)c(c9)[S]([O-])(=O)=O,O=S(=O)([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(/C=C/c4ccc(N=Nc5ccc(/C=C/c6ccc(N=Nc7ccc(N=Nc8ccc(S(=O)(=O)[O-])cc8)cc7)cc6S(=O)(=O)[O-])c(S(=O)(=O)[O-])c5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)cc2)cc1.O=S(=O)([O-])c1ccc(N=Nc2ccc(N=Nc3ccc(/C=C/c4ccc(N=Nc5ccc(N=Nc6ccc(S(=O)(=O)[O-])cc6)cc5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)cc2)cc1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-1.2315456851
OC(C(O)=O)c1ccccc1,O=C(O)C(O)c1ccccc1,-0.0321269405
