Unnamed: 0,SMILES,LogS,Standardized_SMILES
1773,[Na+].[Na+].[Na+].[Na+].[Cu++].[Cu++].[O-]c1cc(ccc1N=Nc2c([O-])c(cc3cc(ccc23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c4ccc(N=Nc5c([O-])c(cc6cc(ccc56)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c([O-])c4,-1.6074287478,O=S(=O)([O-])c1ccc2c(N=Nc3ccc(-c4ccc(N=Nc5c([O-])c(S(=O)(=O)[O-])cc6cc(S(=O)(=O)[O-])ccc56)c([O-])c4)cc3[O-])c([O-])c(S(=O)(=O)[O-])cc2c1.[Cu+2].[Cu+2].[Na+].[Na+].[Na+].[Na+]
1774,CO[S]([O-])(=O)=O.CC(C)N(C(C)C)c1sc(N=Nc2ccc(cc2)N(C)C)[n+](C)n1,-1.2596984381,CC(C)N(c1n[n+](C)c(N=Nc2ccc(N(C)C)cc2)s1)C(C)C.COS(=O)(=O)[O-]
1775,[Na+].[Na+].[O-][S](=O)(=O)c1cccc2c(cccc12)N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c6c4cccc6[S]([O-])(=O)=O)c7ccccc37,-1.4631185388,O=S(=O)([O-])c1cccc2c(N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c5c(S(=O)(=O)[O-])cccc45)c4ccccc34)cccc12.[Na+].[Na+]
1776,[Li+].CC1=NN(C(=N)/C1=N/Nc2cc(Cl)c(cc2Cl)[S]([O-])(=O)=O)c3ccccc3,-1.2370685249,CC1=NN(c2ccccc2)C(=N)/C1=N/Nc1cc(Cl)c(S(=O)(=O)[O-])cc1Cl.[Li+]
1777,CC(C)CC1CC(C)(O)CCO1,2.1376816201,CC(C)CC1CC(C)(O)CCO1
1778,[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Oc2ccc(cc2)N=Nc3ccc(N=Nc4ccc(Nc5ccc(cc5[S]([O-])(=O)=O)[N+]([O-])=O)cc4)c6ccc(cc36)[S]([O-])(=O)=O,-1.5709847474,Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(N=Nc4ccc(Nc5ccc([N+](=O)[O-])cc5S(=O)(=O)[O-])cc4)c4ccc(S(=O)(=O)[O-])cc34)cc2)cc1.[Na+].[Na+]
1779,Cc1cc(C)c(N)c(C)c1N,-0.8207163555,Cc1cc(C)c(N)c(C)c1N
1780,[Na+].[Na+].Nc1ccc(N=Nc2ccc(N\N=C\3C(=O)c4c(N)c(N=Nc5ccc(cc5)N=Nc6ccc(N)cc6N)c(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc2)c(N)c1,-1.5687181444,Nc1ccc(N=Nc2ccc(N=Nc3c(S(=O)(=O)[O-])cc4c(c3N)C(=O)/C(=N\Nc3ccc(N=Nc5ccc(N)cc5N)cc3)C(S(=O)(=O)[O-])=C4)cc2)c(N)c1.[Na+].[Na+]
1781,CC1(C)CC(=O)CC(C)(C)N1[O],0.1034125496,CC1(C)CC(=O)CC(C)(C)N1[O]
1782,[Na+].[Na+].Nc1ccc(N=Nc2ccc(cc2)[S](=O)(=O)Nc3ccc(cc3)N=Nc4c(N)c5c(O)c(N=Nc6ccccc6)c(cc5cc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(N)c1,-0.6029811942000001,Nc1ccc(N=Nc2ccc(S(=O)(=O)Nc3ccc(N=Nc4c(S(=O)(=O)[O-])cc5cc(S(=O)(=O)[O-])c(N=Nc6ccccc6)c(O)c5c4N)cc3)cc2)c(N)c1.[Na+].[Na+]
1783,Cc1ccc(O)cc1,-0.7015479053,Cc1ccc(O)cc1
1784,[Na+].Nc1c(cc(NC2CCCCC2)c3C(=O)c4ccccc4C(=O)c13)[S]([O-])(=O)=O,-1.2963650985,Nc1c(S(=O)(=O)[O-])cc(NC2CCCCC2)c2c1C(=O)c1ccccc1C2=O.[Na+]
1785,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(O)=O)C(O)C2O,-1.1987753523,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1
1786,[Na+].[O-][N+](=O)c1ccc(Nc2ccc(Nc3ccccc3)c(c2)[S]([O-])(=O)=O)c(c1)[N+]([O-])=O,-2.1991373631,O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c([N+](=O)[O-])c1.[Na+]
1787,COC(=O)c1ccccc1N,-1.7338470451,COC(=O)c1ccccc1N
1788,[Na+].Nc1c(cc(Nc2ccccc2)c3C(=O)c4ccccc4C(=O)c13)[S]([O-])(=O)=O,-2.1738960877,Nc1c(S(=O)(=O)[O-])cc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+]
1789,[Na+].CC1=NN(C(=O)C1N=Nc2cc(Cl)ccc2Oc3ccccc3Cl)c4cc(ccc4Cl)[S]([O-])(=O)=O,-2.3162215849,CC1=NN(c2cc(S(=O)(=O)[O-])ccc2Cl)C(=O)C1N=Nc1cc(Cl)ccc1Oc1ccccc1Cl.[Na+]
1790,CCNC(=S)OC(C)C,-1.7447887835,CCNC(=S)OC(C)C
1791,CCOC(=O)c1ccc(O)c(O)c1,-1.8556550616,CCOC(=O)c1ccc(O)c(O)c1
1792,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,-1.9422995529,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1
1793,COc1ccc(CCC#N)cc1OC,-1.9013447833,COc1ccc(CCC#N)cc1OC
1794,[Na+].CC1=NN(C(=O)C1N=Nc2cccc(c2)[S](=O)(=O)NCCc3ccccc3)c4cc(Cl)c(cc4Cl)[S]([O-])(=O)=O,-2.4299809947,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1N=Nc1cccc(S(=O)(=O)NCCc2ccccc2)c1.[Na+]
1795,[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Nc2cc(cc3C=C(C(=N/Nc4ccc(Oc5ccccc5C)cc4Oc6ccccc6C)\C(=O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.5669690772,Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)[O-])cc3c2C(=O)/C(=N/Nc2ccc(Oc4ccccc4C)cc2Oc2ccccc2C)C(S(=O)(=O)[O-])=C3)cc1.[Na+].[Na+]
1796,[Na+].[Na+].[Na+].[Na+].COc1cc(N=Nc2cc(cc3cc(cc(O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(C)cc1NC(=O)Nc4cc(C)c(cc4OC)N=Nc5cc(cc6cc(cc(O)c56)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.6903136873,COc1cc(N=Nc2cc(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])cc(O)c23)c(C)cc1NC(=O)Nc1cc(C)c(N=Nc2cc(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])cc(O)c23)cc1OC.[Na+].[Na+].[Na+].[Na+]
1797,O=C1NC(=O)C2CCCC12,0.1553573817,O=C1NC(=O)C2CCCC12
1798,[Na+].[O-][S](=O)(=O)CCNC1CCCCC1,-0.0784185571,O=S(=O)([O-])CCNC1CCCCC1.[Na+]
1799,[Na+].[Na+].[O-][S]([O-])(=O)=O,0.1263337648,O=S(=O)([O-])[O-].[Na+].[Na+]
1800,C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@H]2O,-4.947028744,C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2O)CC(=O)CC4
1801,OCC(CO)(CBr)CBr,-1.1304017512,OCC(CO)(CBr)CBr
1802,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]C(=O)c1ccc[n+](c1)c2nc(NCCNc3ccc4N=C5C(=C6Oc7c(ccc(NCCNc8nc(Nc9cc(ccc9[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n8)[n+]%10cccc(c%10)C([O-])=O)c7[S]([O-])(=O)=O)N=C6C(=C5Oc4c3[S]([O-])(=O)=O)Cl)Cl)nc(Nc%11cc(ccc%11[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2,-0.9522048024,O=C([O-])c1ccc[n+](-c2nc(NCCNc3ccc4c(c3S(=O)(=O)[O-])Oc3c(Cl)c5c(c(Cl)c3=N4)Oc3c(ccc(NCCNc4nc(Nc6cc(S(=O)(=O)[O-])ccc6S(=O)(=O)[O-])nc(-[n+]6cccc(C(=O)[O-])c6)n4)c3S(=O)(=O)[O-])N=5)nc(Nc3cc(S(=O)(=O)[O-])ccc3S(=O)(=O)[O-])n2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
1803,[Na+].Nc1ccc(N\N=C\2C=Cc3c(cccc3[S]([O-])(=O)=O)C2=O)cc1,-1.2915600389,Nc1ccc(N/N=C2\C=Cc3c(cccc3S(=O)(=O)[O-])C2=O)cc1.[Na+]
1804,C/C=C(\C)/C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,-1.1031036675,C/C=C(\C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C
1805,[Cl-].[Cl-].[Sn++],-0.0274572689,[Cl-].[Cl-].[Sn+2]
1806,[K+].OP(O)O,1.1524094081999998,OP(O)O.[K+]
1807,[Na+].[Na+].[Cu].COc1ccc(cc1N)[S]([O-])(=O)=O.Nc2ccc(c(N)c2)[N+]([O-])=O.Oc3cccc([O-])c3,-1.5043501961,COc1ccc(S(=O)(=O)[O-])cc1N.Nc1ccc([N+](=O)[O-])c(N)c1.[Cu].[Na+].[Na+].[O-]c1cccc(O)c1
1808,[Na+].[Na+].[Na+].[Na+].COc1ccc(N\N=C\2C(=O)c3ccc(Nc4nc(Nc5ccc6C(=O)C(=N/Nc7ccc(OC)cc7[S]([O-])(=O)=O)/C(=Cc6c5)[S]([O-])(=O)=O)nc(n4)N8CCOCC8)cc3C=C2[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O,-1.8252827514,COc1ccc(N/N=C2/C(=O)c3ccc(Nc4nc(Nc5ccc6c(c5)C=C(S(=O)(=O)[O-])/C(=N/Nc5ccc(OC)cc5S(=O)(=O)[O-])C6=O)nc(N5CCOCC5)n4)cc3C=C2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+]
1809,[Na+].[Na+].[Na+].[O-]C(=O)C1=NN(c2ccc(cc2)[S]([O-])(=O)=O)C(=O)C1N=Nc3ccc(cc3)[S]([O-])(=O)=O,-0.5049964012,O=C([O-])C1=NN(c2ccc(S(=O)(=O)[O-])cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+].[Na+]
1810,CC(N)C(O)=O,0.2678986156,CC(N)C(=O)O
1811,[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Nc2cc(cc3C=C(C(=N/Nc4cc(Cl)ccc4Oc5ccccc5)\C(=O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.6679306861,Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)[O-])cc3c2C(=O)/C(=N/Nc2cc(Cl)ccc2Oc2ccccc2)C(S(=O)(=O)[O-])=C3)cc1.[Na+].[Na+]
1812,[H+].[Cl-].CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc2ccccc2,-1.3487765491,CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc1ccccc1.[Cl-].[H+]
1813,[Cl-].CN(N=CC1=[N+](C)c2ccccc2C1(C)C)c3ccc(C)cc3,-1.3292188053,Cc1ccc(N(C)N=CC2=[N+](C)c3ccccc3C2(C)C)cc1.[Cl-]
1814,ON=C1CCCCC1,-0.8495729560999999,ON=C1CCCCC1
1815,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(c4)[S]([O-])(=O)=O)n3)ccc2[S]([O-])(=O)=O)c(cc5C=C(/C(=N/Nc6cc(Nc7nc(Cl)nc(Nc8cccc(c8)[S]([O-])(=O)=O)n7)ccc6[S]([O-])(=O)=O)C(=O)c15)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.9572055168,Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)[O-])c4)n3)ccc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])cc2c1C(=O)/C(=N\Nc1cc(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)[O-])c4)n3)ccc1S(=O)(=O)[O-])C(S(=O)(=O)[O-])=C2.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
1816,OC(=O)C1CCCN1,1.1291356492,O=C(O)C1CCCN1
1817,[Ca++].[O-]P=O.[O-]P=O,-0.0326449205,O=P[O-].O=P[O-].[Ca+2]
1818,[NH4+].[Fe+3].[O-]C(=O)CN(CCCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0.1050056219999999,O=C([O-])CN(CCCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[NH4+]
1819,[Na+].[Na+].COc1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(OC)n5)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-1.7615101482,COc1nc(Nc2ccccc2)nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5ccccc5)nc(OC)n4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)n1.[Na+].[Na+]
1820,[Na+].Cc1ccc(N[S](=O)(=O)c2cc(NNC3=C4C(=O)C=C(C=C4C=CC3=N)[S]([O-])(=O)=O)ccc2Cl)c(C)c1,-0.6308713175,Cc1ccc(NS(=O)(=O)c2cc(NNC3=C4C(=O)C=C(S(=O)(=O)[O-])C=C4C=CC3=N)ccc2Cl)c(C)c1.[Na+]
1821,[Na+].Cc1cc(ccc1N\N=C2\C(=O)C=Cc3ccccc23)[S]([O-])(=O)=O,-0.4366004304,Cc1cc(S(=O)(=O)[O-])ccc1N/N=C1/C(=O)C=Cc2ccccc21.[Na+]
1822,[Na+].[Na+].CC(=O)Nc1cc(cc2C=C(\C(=N/Nc3ccccc3)C(=O)c12)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.5866084475,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2c1C(=O)/C(=N/Nc1ccccc1)C(S(=O)(=O)[O-])=C2.[Na+].[Na+]
1823,CN(C)C1CCCCC1,-0.9774881423,CN(C)C1CCCCC1
1824,[Li+].[Li+].[O-]C([O-])=O,-0.7546423143000001,O=C([O-])[O-].[Li+].[Li+]
1825,[Na+].[Na+].CC(=O)Nc1ccc2C=C(\C(=N/Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c2c1)[S]([O-])(=O)=O,-0.6794075026,CC(=O)Nc1ccc2c(c1)C(=O)/C(=N/Nc1ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc1)C(S(=O)(=O)[O-])=C2.[Na+].[Na+]
1826,[Na+].CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)Cc3cccc(c3)[S]([O-])(=O)=O)c4ccc(cc4)N(CC)Cc5cccc(c5)[S]([O-])(=O)=O,-0.7717026898999999,CCN(CC)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)cc1.[Na+]
1827,NCCCCCCNC(O)=O,-0.0952988049,NCCCCCCNC(=O)O
1828,[Li].O[S](=O)(=O)C(F)(F)F,0.9030401981,O=S(=O)([O-])C(F)(F)F.[Li+]
1829,NC(N)=N.O[N+]([O-])=O,0.0102512628,N=C(N)N.O=[N+]([O-])O
1830,CCOCCOCCOC(=O)C=C,-0.181251006,C=CC(=O)OCCOCCOCC
1831,N#CCCC#N,0.1752408894,N#CCCC#N
1832,[Na+].[Na+].Cc1cc(ccc1NNC2=C(C=C3C=CC(=O)C=C3C2=O)[S]([O-])(=O)=O)C4(CCCCC4)c5ccc(NNC6=C(C=C7C=CC(=O)C=C7C6=O)[S]([O-])(=O)=O)c(C)c5,-0.8547884607999999,Cc1cc(C2(c3ccc(NNC4=C(S(=O)(=O)[O-])C=C5C=CC(=O)C=C5C4=O)c(C)c3)CCCCC2)ccc1NNC1=C(S(=O)(=O)[O-])C=C2C=CC(=O)C=C2C1=O.[Na+].[Na+]
1833,O[S](=O)(=O)c1ccccc1,0.8489070931,O=S(=O)(O)c1ccccc1
1834,Cc1cccc(c1C)[S](O)(=O)=O,0.7779988658,Cc1cccc(S(=O)(=O)O)c1C
1835,[Na+].Nc1cc(cc2cc(cc(O)c12)[S]([O-])(=O)=O)[S](O)(=O)=O,-1.476228892,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)[O-])cc(O)c12.[Na+]
1836,OC(=O)C(O)=O,0.0790172102,O=C(O)C(=O)O
1837,[K].OC(=O)C(O)=O.OC(=O)C(O)=O,-0.3073494259,O=C(O)C(=O)O.O=C([O-])C(=O)O.[K+]
1838,[Li+].[O-][N+]([O-])=O,1.1700973958,O=[N+]([O-])[O-].[Li+]
1839,CCCCNCCO,0.931102034,CCCCNCCO
1840,CNCCO,1.1242964559,CNCCO
1841,NCCO,1.2140725315,NCCO
1842,CN(C)C=O,1.1361123296,CN(C)C=O
1843,[OH-].[Cr+3].[O-][S]([O-])(=O)=O,0.7823423727,O=S(=O)([O-])[O-].[Cr+3].[OH-]
1844,[Na+].S,1.2435692985,S.[Na+]
1845,[Na+].CCN(CC)[S](=O)(=O)c1ccc(OC)c(N\N=C\2C=C(c3ccccc3C2=O)[S]([O-])(=O)=O)c1,-2.4667539114,CCN(CC)S(=O)(=O)c1ccc(OC)c(N/N=C2\C=C(S(=O)(=O)[O-])c3ccccc3C2=O)c1.[Na+]
1846,CCOC(=O)N(CC)c1ccccc1,0.8673994761,CCOC(=O)N(CC)c1ccccc1
1847,Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,-2.3570247849,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1
1848,OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]1O,-2.639897679,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1849,Cc1c(N)cccc1Cl,-2.1510663204,Cc1c(N)cccc1Cl
1850,CC(=O)OCCc1ccccc1,-2.2317574452,CC(=O)OCCc1ccccc1
1851,OC(=O)CCCCC1CCSS1,-2.3750473352,O=C(O)CCCCC1CCSS1
1852,Cc1ccccc1OCC2CO2,-2.2911044462,Cc1ccccc1OCC1CO1
1853,CCCCCCCCCCCCCC[N+](C)(C)C.CCCCCCCCCCCCCC[N+](C)(C)C.[O-]C(=O)C([O-])=O,-2.8980709963,CCCCCCCCCCCCCC[N+](C)(C)C.CCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])C(=O)[O-]
1854,[Na+].O[S](=O)(=O)CCN1CCN(CC1)CC[S]([O-])(=O)=O,-2.7475939424,O=S(=O)([O-])CCN1CCN(CCS(=O)(=O)O)CC1.[Na+]
1855,Clc1ccc2N(C3CC[NH2+]CC3)C(=O)Nc2c1,-2.6630758608,O=c1[nH]c2cc(Cl)ccc2n1C1CC[NH2+]CC1
1856,CC(CC=O)CC(C)(C)C,-2.6759065954,CC(CC=O)CC(C)(C)C
1857,Clc1ccccc1Cl,-3.0533857998,Clc1ccccc1Cl
1858,COc1ccc(\C=C\C)cc1,-3.1255398769,C/C=C/c1ccc(OC)cc1
1859,[Cl-].[Cl-].[Cl-].[Cr+3],-3.1996317806,[Cl-].[Cl-].[Cl-].[Cr+3]
1860,NC1=Nc2[nH]cc(CCc3ccc(cc3)C(O)=O)c2C(=O)N1,-3.5742890365,Nc1nc2[nH]cc(CCc3ccc(C(=O)O)cc3)c2c(=O)[nH]1
1861,C.[Mo].[Mo],-3.4202754414,C.[Mo].[Mo]
1862,[Na+].CCCCCCCCCCCCCCCC(=O)N1[C@@H](CCC1=O)C([O-])=O,-4.0223191178,CCCCCCCCCCCCCCCC(=O)N1C(=O)CC[C@H]1C(=O)[O-].[Na+]
1863,CCOC(=O)N(c1ccccc1)c2ccccc2,-3.9692395593,CCOC(=O)N(c1ccccc1)c1ccccc1
1864,[O--].[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Ca++].[Ca++].[Ca++].[Ca++].[Ca++].[Ca++].[O-][S]([O-])(=O)=O.[O-][S]([O-])(=O)=O.[O-][S]([O-])(=O)=O,-3.0742274262,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2]
1865,Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,-4.6932923336000005,Nc1ccc(OCc2cccc(F)c2)c(Cl)c1
1866,Oc1c(Br)c2ccccc2nc1C3C(=O)c4ccccc4C3=O,-4.8670972664,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O
1867,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-5.1490404299,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
1868,[Ca++].[O-][Sn]([O-])=O,-5.616551128099999,[Ca+2].[O-2].[O-2].[O-2].[Sn+4]
1869,CCCCCCCCCCCCCCC/C=C/CC(CC(O)=O)C(O)=O,-6.9644458512,CCCCCCCCCCCCCCC/C=C/CC(CC(=O)O)C(=O)O
1870,CCCCCCCCCCCCCCCCOc1ccccc1C(=O)CC(=O)Nc2scc(n2)c3ccccc3,-4.8472795348,CCCCCCCCCCCCCCCCOc1ccccc1C(=O)CC(=O)Nc1nc(-c2ccccc2)cs1
1871,CC(C)OCCOC(C)=O,-0.1657752416,CC(=O)OCCOC(C)C
1872,[NH4+].[NH4+].[NH4+].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Rh+3],-0.5687670702000001,[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[NH4+].[NH4+].[NH4+].[Rh+3]
1873,CC(CC(O)=O)CC(C)(C)C(O)=O,-0.2790374966,CC(CC(=O)O)CC(C)(C)C(=O)O
1874,OC(=O)c1cc(ccc1O)[S](O)(=O)=O,0.6554902722,O=C(O)c1cc(S(=O)(=O)O)ccc1O
1875,N[S](O)(=O)=O.C1COCCN1,0.727886015,C1COCCN1.NS(=O)(=O)O
1876,[F-].[K+],1.2284072863,[F-].[K+]
1877,OCCN1CCNC1=O,0.8776773261,O=C1NCCN1CCO
1878,Nc1ccc(OCCO)c(N)c1,-0.2337041755,Nc1ccc(OCCO)c(N)c1
1879,CC(=C)C(O)=O,0.0562733679,C=C(C)C(=O)O
1880,CC(=C)C(=O)OC(=O)C(C)=C,-0.1967597116,C=C(C)C(=O)OC(=O)C(=C)C
1881,CC[N+](CC)(CC)CC.[O-]C(=O)c1ccccc1,0.583312842,CC[N+](CC)(CC)CC.O=C([O-])c1ccccc1
1882,[Na+].[O-]C#N,0.1711169096,N#C[O-].[Na+]
1883,[Na+].OC([O-])=O,0.0579609271,O=C([O-])O.[Na+]
1884,OCCNCCO,0.9577927941,OCCNCCO
1885,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,-0.5000132962,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
1886,[Na+].CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(c2cc1C)c4ccc(cc4[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.8053203897,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C.[Na+]
1887,[Na+].[Br-],0.9635010857,[Br-].[Na+]
1888,COCCOCCOC,0.8454562496,COCCOCCOC
1889,C/C=C/C(O)=O,0.0381751458,C/C=C/C(=O)O
1890,[Ba++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,-0.4440713859,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2]
1891,[Zn++].[O-]C(=O)C1CCC(=O)N1.[O-]C(=O)C2CCC(=O)N2,-0.5341935881000001,O=C1CCC(C(=O)[O-])N1.O=C1CCC(C(=O)[O-])N1.[Zn+2]
1892,[Ca++].O[P](O)([O-])=O.O[P](O)([O-])=O,-0.3966430532,O=P([O-])(O)O.O=P([O-])(O)O.[Ca+2]
1893,[K+].CN(C)CC([O-])=O,0.8091728638,CN(C)CC(=O)[O-].[K+]
1894,[K+].OC([O-])=O,0.9537476957,O=C([O-])O.[K+]
1895,CC(=C)CCO,0.0190678934,C=C(C)CCO
1896,[Na+].CCC(C)c1cc(cc(n2nc3ccccc3n2)c1O)[S]([O-])(=O)=O,-1.5762449498,CCC(C)c1cc(S(=O)(=O)[O-])cc(-n2nc3ccccc3n2)c1O.[Na+]
1897,Cc1ccc(N)cc1,-1.0477452605,Cc1ccc(N)cc1
1898,[Na+].[Na+].Cc1ccc(cc1[S]([O-])(=O)=O)[S](=O)(=O)c2cc(NC(=O)C(Br)=C)ccc2N=Nc3c(N)ccc4cc(ccc34)[S]([O-])(=O)=O,-1.8948362305,C=C(Br)C(=O)Nc1ccc(N=Nc2c(N)ccc3cc(S(=O)(=O)[O-])ccc23)c(S(=O)(=O)c2ccc(C)c(S(=O)(=O)[O-])c2)c1.[Na+].[Na+]
1899,CCOc1ccccc1O,-1.1714515037,CCOc1ccccc1O
1900,CCC1(COCOC1)COC(=O)C=C,-1.3330548746,C=CC(=O)OCC1(CC)COCOC1
1901,COc1cc(C=O)ccc1O,-1.2280265929,COc1cc(C=O)ccc1O
1902,BrCBr,-1.2858947125,BrCBr
1903,[Na+].[Na+].[O-][Se]([O-])=O,0.7153884158,O=[Se]([O-])[O-].[Na+].[Na+]
1904,[Na+].[Cl-].[O-]C(=O)c1ccc[n+](Cc2ccccc2)c1,0.5192202667,O=C([O-])c1ccc[n+](Cc2ccccc2)c1.[Cl-].[Na+]
1905,CC(C)(N)C#C,1.0316559884,C#CC(C)(C)N
1906,[Na+].[O-][V](=O)=O,0.2664613742,[Na+].[O-2].[O-2].[O-2].[V+6]
1907,[Na+].[Na+].CCN1C(=O)C(=N/Nc2cc(Nc3nc(F)nc(Nc4cc(ccc4Cl)[S]([O-])(=O)=O)n3)ccc2[S]([O-])(=O)=O)\C(=C(C(N)=O)C1=O)C,-0.9210343837,CCN1C(=O)C(C(N)=O)=C(C)/C(=N/Nc2cc(Nc3nc(F)nc(Nc4cc(S(=O)(=O)[O-])ccc4Cl)n3)ccc2S(=O)(=O)[O-])C1=O.[Na+].[Na+]
1908,CC(O)CNCC(C)O,0.815044373,CC(O)CNCC(C)O
1909,C1N2CN3CN1CN(C2)C3,0.7924026819,C1N2CN3CN1CN(C2)C3
