ID,InChIKey,SMILES,LogS,SD,Group,sample_weight
C-2286,QBPFLULOKWLNNW-UHFFFAOYSA-N,OC1=CC=CC2=C1C(=O)C3=C(C=CC=C3O)C2=O,-5.19,0.0,G1,0.6
C-2287,QOPHKHWJLOYIDO-UHFFFAOYSA-N,CN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.36,0.0,G1,0.6
C-2290,MGJXRNWWFDAVMQ-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=C(OC(C)=O)C=C2,-4.41,0.0,G1,0.6
C-2291,PJFMAVHETLRJHJ-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C([NH]C(=N2)C3=CC=CC=C3)C1=O,-5.0,0.0,G1,0.6
C-2292,OEPXIQLEKWHAGE-UHFFFAOYSA-N,CCCN1C(=O)N(CCC)C2=C([NH]C(=N2)C(C3CC3)C4CC4)C1=O,-4.59,0.0,G1,0.6
C-2293,VFFTVZUIDYJUQS-UHFFFAOYSA-N,CCCC1=C2OC(=CC(=O)C2=C(O)C3=C1CCCC3)C(O)=O,-2.68,0.0,G1,0.6
C-2294,AVKUERGKIZMTKX-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)C(N)C3=CC=CC=C3)C(=O)N2C1C(O)=O,-1.99,0.0,G1,0.6
C-2295,UPMOVJBGNREKJV-UHFFFAOYSA-N,CC(C)C1(O)CCN2CC3C4=C(CCC5=C3C(=CC=C5)C2C1)C=CC=C4,-3.81,0.0,G1,0.6
C-2297,OGJPXUAPXNRGGI-UHFFFAOYSA-N,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCNCC3)C(=C2)F,-2.76,0.1,G3,0.8
C-2298,SFXAJOVEEUKUPY-UHFFFAOYSA-N,CCCC(=O)OCSC1=NC=NC2=C1N=C[N]2COC(=O)CCC,-3.71,0.0,G1,0.6
C-2299,ZAIPMKNFIOOWCQ-UHFFFAOYSA-N,CC1=C(N2C(SC1)C(NC(=O)C(N)C3=CC=CC=C3)C2=O)C(O)=O,-1.58,0.0,G1,0.6
C-2300,NJIZUWGMNCUKGU-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CC=N2,-3.59,0.0,G1,0.6
C-2302,RUHGOZFOVBMWOO-UHFFFAOYSA-N,CCCN1C(=O)N(CCC)C2=C([NH]C(=N2)C3CCC(=O)C3)C1=O,-3.16,0.0,G1,0.6
C-2304,CABMTIJINOIHOD-UHFFFAOYSA-N,CC(C)C1(C)N=C(NC1=O)C2=NC3=C(C=CC=C3)C=C2C(O)=O,-3.72,0.0905000000000002,G3,0.8
C-2305,PUXWCWJFSQGEGX-UHFFFAOYSA-N,CC(=O)OCN1C=C(F)C(=O)N(C1=O)C(=O)C2=CC=CC=C2,-3.34,0.0,G1,0.6
C-2306,QFLZEYUXHIFILY-UHFFFAOYSA-N,CC1=NC=C([N]1CCOC(=O)C2=CC=C(CN3CCOCC3)C=C2)[N+]([O-])=O,-2.89,0.0,G1,0.6
C-2307,CDCMAMVXGZBIAX-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(Cl)C(=C2)Cl,-4.94,0.0,G1,0.6
C-2308,XNBPWMJDOGVRNA-UHFFFAOYSA-N,COC1=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C(N)C=C1,-5.08,0.0,G1,0.6
C-2309,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N3CCNCC3)C(=C2)F,-2.92,0.0,G1,0.6
C-2317,OPJMLVHGUKLBMN-UHFFFAOYSA-N,CCOC(=O)C1=CN=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1,-4.24,0.0,G1,0.6
C-2318,QJGVNUOLWAHMIO-UHFFFAOYSA-N,CC(=O)OC1=CC=C(CC(NC(=O)C2=CC=CC=C2)C(N)=O)C=C1,-3.89,0.0,G1,0.6
C-2322,BTFAUMMRKLKUJP-CMDGGOBGSA-N,CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,-6.66,0.0,G1,0.6
C-2326,TUDRWVDXIQKGIO-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C(F)(F)F)[S](N)(=O)=O,-1.16,0.0,G1,0.6
C-2329,MBYIBRUTNFFDFL-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C([N](C)C(=N2)C3=CC=CC=C3)C1=O,-3.31,0.0,G1,0.6
C-2330,OWPRYUHHSFTVHN-UHFFFAOYSA-N,CN(CC1=CC=C(OCCN2CCOCC2)C=C1)C(=O)C3=CC=C(O3)[N+]([O-])=O,-2.29,0.0,G1,0.6
C-2332,VIAUKNFHMJPBHP-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=O)N(CC=C)C=C2,-3.11,0.0,G1,0.6
C-2334,KXNXWINFSDKMHD-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CS2,-3.43,0.0,G1,0.6
C-2335,LRUSAJDEBDJPKV-UHFFFAOYSA-N,CC(C)N1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-3.17,0.0,G1,0.6
C-2339,HVMGUPMFFCLQNI-GHXNOFRVSA-N,CCNC(=O)OC1=C(O)C(=CC(=C1)\C=C(C#N)/C(=O)N(CC)CC)[N+]([O-])=O,-3.18,0.0,G1,0.6
C-2341,RIVOAEXQOBGQPO-UHFFFAOYSA-N,CCCCC(=O)OCSC1=NC=NC2=C1N=C[N]2COC(=O)CCCC,-4.33,0.0,G1,0.6
C-2343,PGNXXIOBJLPXFL-UHFFFAOYSA-N,COC1=CC=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=C1,-4.64,0.0,G1,0.6
C-2344,LSQZJLSUYDQPKJ-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)C(N)C3=CC=C(O)C=C3)C(=O)N2C1C(O)=O,-2.17,0.0,G1,0.6
C-2345,PJBFVWGQFLYWCB-UHFFFAOYSA-N,CCCN1C(=O)N(CCC)C2=C([NH]C(=N2)[C]34CC5[CH2]C(C[CH]3C5)C4)C1=O,-5.85,0.0,G1,0.6
C-2346,LNCZLEZOTUBASE-UHFFFAOYSA-N,CN1C=C(C(N)=O)C(=C(F)C1=O)NC2=C(F)C=C(Br)C=C2,-4.14,0.0,G1,0.6
C-2347,GVNYQGKVULMAET-UHFFFAOYSA-N,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)C(N)CC(C)C,-3.82,0.0,G1,0.6
C-2348,YLHKVSOBVLMBIT-UHFFFAOYSA-N,CCCCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-3.09,0.0,G1,0.6
C-2349,ZNNNHDSEKOSIMH-UHFFFAOYSA-N,CCC(C)C(N)C(=O)OCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-3.82,0.0,G1,0.6
C-2350,AMLBAOPYPUXEQF-UHFFFAOYSA-N,FC1=C(C2SCC3=NC4=C(C=CC=C4)[N]23)C(=CC=C1)F,-3.76,0.0,G1,0.6
C-2351,GEUZJBMJDHYJEC-UHFFFAOYSA-N,CCN(CC)C(=O)CCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.14,0.0,G1,0.6
C-2354,IMPWCIFPLYQYLB-UHFFFAOYSA-N,CC(C)CN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-3.11,0.0,G1,0.6
C-2355,WJZCANSESVPVMM-UHFFFAOYSA-N,CCCC(=O)OCN1C=C(F)C(=O)N(C1=O)C(=O)C2=CC=CC=C2,-3.73,0.0,G1,0.6
C-2356,RUXPNBWPIRDVTH-UHFFFAOYSA-N,CNN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCN(C)CC3)C(=C2)F,-3.73,0.0,G1,0.6
C-2358,FAZPZNCEAZRGPY-UHFFFAOYSA-N,CC(C)(C)C(=O)OC1=CC2=C(C=C1)N=C(S2)[S](N)(=O)=O,-3.73,0.0,G1,0.6
C-2359,VUVSIYGODRCZRX-UHFFFAOYSA-N,CCC(C)N1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.76,0.0,G1,0.6
C-2361,FFWGHEZSBSOVRZ-UHFFFAOYSA-N,COC1=CC2=CC=C(C=C2C=C1)C(C)C(=O)OCCOC(=O)CN3CCOCC3,-4.3,0.0,G1,0.6
C-2364,USOBOOWDKRUMNG-UHFFFAOYSA-N,CCCOC(=O)N1C2CN3C4=C(C(COC(N)=O)C3(OC)C12)C(=O)C(=C(C)C4=O)N,-3.48,0.0,G1,0.6
C-2368,OBOGEXJSNUIECN-MDZDMXLPSA-N,CN1C(=O)N(C)C2=C([N](C)C(=N2)\C=C\C3=CC=CC=C3)C1=O,-5.55,0.0,G1,0.6
C-2373,UHSJNNFEGHBUMV-UHFFFAOYSA-N,CCC(C)C(N)C(=O)OCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-4.52,0.0,G1,0.6
C-2376,RRKTZKIUPZVBMF-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C34CCN5CC6=CCOC7CC(=O)N2C3C7C6CC45,-2.79,0.3500000000000001,G3,0.8
C-2384,FBFBRAFXKGRRHI-UHFFFAOYSA-N,CC(C)OC1=CC=C(C=C1)C(=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-4.3,0.0,G1,0.6
C-2385,GEMHNGLORSISHO-UHFFFAOYSA-N,CSC1=CC=C2OC3=C(C=C(C=C3)C(O)=O)C(=O)C2=C1,-5.32,0.0,G1,0.6
C-2387,ZEKZLJVOYLTDKK-UHFFFAOYSA-N,CCN1C=C(C(O)=O)C(=O)C2=C1C(=C(N3CCNC(C)C3)C(=C2)F)F,-2.33,0.0,G1,0.6
C-2388,SPFYMRJSYKOXGV-UHFFFAOYSA-N,CCN1CCN(CC1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4CC4)C(O)=O,-3.18,0.0,G1,0.6
C-2389,OFPXSFXSNFPTHF-UHFFFAOYSA-N,OC(=O)CCC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3,-2.24,0.0,G1,0.6
C-2395,SBHNNNRQZGYOAU-UHFFFAOYSA-N,CCN(CC)C(=O)NC1CN(C)C2CC3=C(Br)[NH]C4=C3C(=CC=C4)C2=C1,-4.38,0.0,G1,0.6
C-2396,WUBNJKMFYXGQDB-UHFFFAOYSA-N,O=C1OC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=C1C=CC=C4,-3.85,0.0,G1,0.6
C-2397,QMLVECGLEOSESV-UHFFFAOYSA-N,CN1CC2CC1CN2C3=CC4=C(C=C3F)C(=O)C(=CN4C5CC5)C(O)=O,-2.9,0.0,G1,0.6
C-2398,IQPNAANSBPBGFQ-UHFFFAOYSA-N,OC1=CC2=C(C(=C1)O)C(=O)C=C(O2)C3=CC(=C(O)C=C3)O,-3.61,0.0,G1,0.6
C-2399,VECZDVJCSZXAPJ-UHFFFAOYSA-N,CCCC1=C(O)N2N(C1=O)C3=CC(=CC=C3N=C2N(C)C)C,-3.63,0.0,G1,0.6
C-2401,RDMOROXKXONCAL-UHFFFAOYSA-N,COC1=C(N2C(SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O,-1.89,0.0,G1,0.6
C-2403,QJRULOWVWPKJHB-UHFFFAOYSA-N,CNCC(=O)NC1=C(C=C(C(=C1)Cl)[S](N)(=O)=O)[S](N)(=O)=O,-1.27,0.0,G1,0.6
C-2405,UJXAIAIZGQQXIX-UHFFFAOYSA-N,CC(C)OC(=O)CC(C(=O)OC(C)C)[S](=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O,-4.29,0.0,G1,0.6
C-2406,XBJBPGROQZJDOJ-UHFFFAOYSA-N,CN1CCN(CC1)C2=C(F)C3=C(C=C2F)C(=O)C(=CN3CCF)C(O)=O,-2.73,0.0,G1,0.6
C-2407,JYJTVFIEFKZWCJ-UHFFFAOYSA-N,CC1CCC2=C(N3CCC(O)CC3)C(=CC4=C2N1C=C(C(O)=O)C4=O)F,-3.78,0.0,G1,0.6
C-2408,FEALZKNFXRGXNS-UHFFFAOYSA-N,CCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2,-2.71,0.0,G1,0.6
C-2409,UPRXAKRITNJEII-UHFFFAOYSA-N,CCC1=NN=C(N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2)S1,-3.4,0.0,G1,0.6
C-2411,FFWCBXXLTJLUOY-UHFFFAOYSA-N,CONC(=O)C1=CN(C)C(=O)C(=C1NC2=CC=C(Br)C=C2F)C,-3.28,0.0,G1,0.6
C-2413,FDYMERLIFOUIRZ-UHFFFAOYSA-N,CCO[P](=O)(OCC)OC1=CC2=C(C=C1)C(=C(Cl)C(=O)O2)C,-3.18,0.0,G1,0.6
C-2422,WNZOPNWEGQVFCY-UHFFFAOYSA-N,CN(C)CC1=CC=C(C=C1)C(=O)OCCOC[N]2C=NC3=C2N=C(N)NC3=O,-2.47,0.0,G1,0.6
C-2423,WTFDBEWCLSDGPA-UHFFFAOYSA-N,OCC(CO)C(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-2.21,0.0,G1,0.6
C-2425,HJQCXQXWUDAPBT-UHFFFAOYSA-N,CC(C(=O)OCC(=O)N(C)CC(N)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2,-2.42,0.0,G1,0.6
C-2428,IKVITEMYFVVJFY-UHFFFAOYSA-N,CCONC(=O)C1=CN(C)C(=O)C(=C1NC2=C(F)C=C(Br)C=C2)C,-3.82,0.0,G1,0.6
C-2429,IDZYLIZKJFAXAS-UHFFFAOYSA-N,CCCCCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-6.52,0.0,G1,0.6
C-2431,HMKBHDBLXCCKGW-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2Br)[N+]([O-])=O,-4.78,0.0,G1,0.6
C-2432,PCVFKIXSNYJABV-UHFFFAOYSA-N,C[S](=O)C1=CC=C2OC3=C(C=C(C=C3)C(O)=O)C(=O)C2=C1,-5.02,0.0,G1,0.6
C-2434,WNYGTKAHASSKJM-UHFFFAOYSA-N,CSC1=CC=C(C=C1)C(=O)C2=CC(=CC3=C2OC=C3)CC(O)=O,-5.51,0.0,G1,0.6
C-2435,VJYIFXVZLXQVHO-UHFFFAOYSA-N,COC1=NC(=NC(=N1)NC(=O)N[S](=O)(=O)C2=CC=CC=C2Cl)C,-1.71,0.0,G1,0.6
C-2436,PWDGTQXZLNDOKS-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=CC=C2)S1,-2.9,0.0,G1,0.6
C-2438,GSLVKBRGRSHUAU-UHFFFAOYSA-N,CCONC(=O)C1=CN(C)C(=O)C(=C1NC2=CC=C(Br)C=C2F)F,-4.19,0.0,G1,0.6
C-2442,REFJWTPEDVJJIY-UHFFFAOYSA-N,OC1=CC2=C(C(=C1)O)C(=O)C(=C(O2)C3=CC=C(O)C(=C3)O)O,-1.99,0.0,G1,0.6
C-2447,CYPRFFCTABNEJY-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)CC2=CC=CC=C2)S1,-2.7,0.0,G1,0.6
C-2448,POYJJXCXXKQSST-PTNGSMBKSA-N,COC(=O)\C(=C\C1=CC=CC=C1)[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,-4.57,0.0,G1,0.6
C-2449,ARIFBMNLDCJVSE-UHFFFAOYSA-N,CC1(O)CC(C2=CC=C(Cl)C=C2)C3=C(O1)C4=C(OC3=O)C=CC=C4,-5.84,0.0,G1,0.6
C-2450,LNPDTQAFDNKSHK-UHFFFAOYSA-N,CC1=C(C2=CC=C(C=C2)[S](N)(=O)=O)C(=NO1)C3=CC=CC=C3,-4.52,0.0,G1,0.6
C-2451,XHELVEVNEWRBRH-UHFFFAOYSA-N,CN1C=C(C(=O)NOCCO)C(=C(C)C1=O)NC2=C(F)C=C(Br)C=C2,-2.96,0.0,G1,0.6
C-2452,WNQBATPBJYGENS-UHFFFAOYSA-N,NCC(=O)NCC(=O)OCCOC1=CC2=C(C=C1)N=C(S2)[S](N)(=O)=O,-1.3,0.0,G1,0.6
C-2453,FNICBGZPBTURDA-UHFFFAOYSA-N,CC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-1.22,0.0,G1,0.6
C-2454,MAEIEVLCKWDQJH-UHFFFAOYSA-N,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)[S](N)(=O)=O,-3.56,0.0,G1,0.6
C-2456,DZZWHBIBMUVIIW-UHFFFAOYSA-N,CC1CN(CC(C)N1)C2=C(F)C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(O)=O,-3.37,0.0,G1,0.6
C-2458,BDLSLORLEPSOGW-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-1.5,0.0,G1,0.6
C-2462,ZAVXXOXJXNKOFP-UHFFFAOYSA-N,NC1=CC=CC(=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-1.54,0.0,G1,0.6
C-2463,DDLIGBOFAVUZHB-UHFFFAOYSA-N,CC1=NC=C2CN=C(C3=C(F)C=CC=C3)C4=C(C=CC(=C4)Cl)[N]12,-4.13,0.0,G1,0.6
C-2467,LKVOXDJKFRBRQV-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)[S](=O)(=O)N=[S](C)C)[N+]([O-])=O,-4.86,0.0,G1,0.6
C-2468,KKJLKMXROHVRMW-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)C(N)C3=CC=C(N)C=C3)C(=O)N2C1C4=NN=N[NH]4,-1.57,0.0,G1,0.6
C-2469,FQQZIMNHENDFJL-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(NC(=O)C2=C(F)C(=C(F)C(=C2F)F)F)S1,-1.37,0.0,G1,0.6
C-2471,NVMBLZBSOKIKNO-UHFFFAOYSA-N,CCCN(CCC)CC1=CC=CC(=C1)C(=O)OCCOC[N]2C=NC3=C2N=C(N)NC3=O,-0.35,0.0,G1,0.6
C-2472,AJSWHUXLZRXPJL-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Cl)C=C2)S1,-2.01,0.0,G1,0.6
C-2473,GQACNASLZSJPSN-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(CNC(=S)NC(C(O)C2=CC=CC=C2)C(O)=O)C=C1,-1.29,0.0,G1,0.6
C-2475,CEOILGDNBOGUIQ-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)CC2=CC=CC=C2)[S](N)(=O)=O,-2.48,0.0,G1,0.6
C-2476,DWBVNWWEQWTHLV-UHFFFAOYSA-N,COC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-2.25,0.0,G1,0.6
C-2478,IENZQIKPVFGBNW-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N,-5.09,0.0,G1,0.6
C-2480,JGNXJEMYLRMWGB-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(C)C=C2)[S](N)(=O)=O,-2.84,0.0,G1,0.6
C-2482,MZAKIGQNEBYEKL-UHFFFAOYSA-N,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)C(N)CC3=CC=CC=C3,-3.75,0.0,G1,0.6
C-2485,HLCYDXRGEPUIOB-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=O)N(CC3=CC=CC=C3)C=C2,-4.8,0.0,G1,0.6
C-2486,YTIHPYNMOXPHQK-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(F)C=C2)[S](N)(=O)=O,-2.03,0.0,G1,0.6
C-2488,AEDNMSDIHOZVTQ-UHFFFAOYSA-N,CCN(C1CC(C)[S](=O)(=O)C2=C1C=C(S2)[S](N)(=O)=O)C(=O)CNC,-1.21,0.0,G1,0.6
C-2489,BKCXBMXTXLGZCV-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(N)C=C2)[S](N)(=O)=O,-2.5,0.0,G1,0.6
C-2491,KVTLULGYZIGEGB-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC(=C2)N)[S](N)(=O)=O,-2.45,0.0,G1,0.6
C-2492,NMYPLEDXWFOEEJ-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O)C,-2.7,0.0,G1,0.6
C-2493,NDDAHWYSQHTHNT-UHFFFAOYSA-N,CC1CC2=C(C=CC=C2)N1NC(=O)C3=CC(=C(Cl)C=C3)[S](N)(=O)=O,-3.79,0.1019999999999998,G3,0.8
C-2494,WZPBZJONDBGPKJ-IUXPMGMMSA-N,CC1C(NC(=O)C(=N\OC(C)(C)C(O)=O)/C2=CSC(=N2)N)C(=O)N1[S](O)(=O)=O,-1.64,0.0,G1,0.6
C-2495,AJWHQEKVIAEOBU-UHFFFAOYSA-N,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)C(N)CC3=CC=CC=C3,-3.5,0.0,G1,0.6
C-2496,QGHSHYIQOYQWHW-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Br)C=C2)S1,-2.13,0.0,G1,0.6
C-2497,SYUHFMCJTDEIBB-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(Cl)C=C2)[S](N)(=O)=O,-2.44,0.0,G1,0.6
C-2498,PZJWSJORJOUILO-XVNBXDOJSA-N,CC(=O)N1CCN(CC1)C(=O)/C=C/C2=CC(=C(SC3=CC4=C(OCCO4)C=C3)C=C2)Cl,-2.05,0.0,G1,0.6
C-2500,CIWLFJDHBPQVQC-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=S)NCC4=CC=CO4,-5.63,0.0,G1,0.6
C-2501,SACBQFMSEKIABM-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CSC=C4,-5.3,0.0,G1,0.6
C-2502,AKFZINZSGJYCMM-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)NC(=O)C3=CC=CN=C3)C=C1,-1.27,0.0,G1,0.6
C-2505,GXFOJGQBUWNOTA-UHFFFAOYSA-N,COC1=CC=C(C=C1)[S](=O)(=O)N=C2SC(=NN2C)[S](N)(=O)=O,-2.76,0.0,G1,0.6
C-2506,UZKSIVGPWQRGOU-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)S1,-1.33,0.0,G1,0.6
C-2507,NFGGAIZJSZLPOX-UHFFFAOYSA-N,NCC(=O)NCC(=O)NC1=C(Cl)C(=C(C=C1[S](N)(=O)=O)[S](N)(=O)=O)Cl,-1.23,0.0,G1,0.6
C-2508,DYKFCLLONBREIL-UHFFFAOYSA-N,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=O)C3=C(O)C2(O)C(=O)C(=C1O)C(N)=O)O)N(C)C,-0.94,0.0,G1,0.6
C-2509,MPMQAYYQEKNVDO-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC(=CC=C2)[N+]([O-])=O)S1,-1.46,0.0,G1,0.6
C-2510,HTGGAYLWTDOFDK-PKNBQFBNSA-N,CC(C)C1=C(SC2=C(C=C(\C=C\C(=O)N3CCN(CC3)C(C)=O)C=C2)[N+]([O-])=O)C=CC=C1,-2.7,0.0,G1,0.6
C-2512,ZRVCCBYKHVNUIP-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=CC=C2)C(O)=O)S1,-2.32,0.0,G1,0.6
C-2513,NQSAAPCTPUNSPD-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-1.62,0.0,G1,0.6
C-2514,CTLJHLYIILERNX-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=CC=C2)[N+]([O-])=O)S1,-1.82,0.0,G1,0.6
C-2515,SWIQOJQBTDWCRB-XVNBXDOJSA-N,CC(=O)N1CCN(CC1)C(=O)/C=C/C2=CC(=C(SC3=CC4=C([NH]C=C4)C=C3)C=C2)Cl,-2.74,0.0,G1,0.6
C-2516,QSVMFFQOVYIPQM-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=C(C)C=C(C)C=C2C)[S](N)(=O)=O,-3.0,0.0,G1,0.6
C-2517,RTCOGUMHFFWOJV-UHFFFAOYSA-N,COC1=NC(=NC(=C1)OC)NC(=O)N[S](=O)(=O)C2=NC=CC=C2C(=O)N(C)C,-3.97,0.0,G1,0.6
C-2520,NIRNPVHJRLYNLW-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(I)C=C2)S1,-2.2,0.0,G1,0.6
C-2521,HSUGRBWQSSZJOP-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2SC3=CC=CC=C3N(CCN(C)C)C(=O)C2OC(C)=O,-2.95,0.0,G1,0.6
C-2522,OOQVFGGUMHVRKM-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(Br)C=C2)[S](N)(=O)=O,-2.51,0.0,G1,0.6
C-2523,KMTDLXVYRNAWSN-UHFFFAOYSA-N,COC(=O)C1=C(C=CS1)[S](=O)(=O)NC(=O)NC2=NC(=NC(=N2)OC)OC,-3.19,0.0,G1,0.6
C-2525,BIIVYFLTOXDAOV-UHFFFAOYSA-N,CN1CCC(C(O)C1)C2=C(O)C=C(O)C3=C2OC(=CC3=O)C4=C(Cl)C=CC=C4,-4.26,0.0,G1,0.6
C-2527,LZNWYQJJBLGYLT-UHFFFAOYSA-N,CN1C(=C(O)C2=C(C=CS2)[S]1(=O)=O)C(=O)NC3=NC=CC=C3,-3.88,0.0,G1,0.6
C-2528,MIWUDGNQEWPLJX-UHFFFAOYSA-N,NCC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-1.19,0.0,G1,0.6
C-2529,NJBKUDDWNAXHHT-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)[S](N)(=O)=O,-2.7,0.0,G1,0.6
C-2530,BODJFESIQMWAAQ-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC(=C2)[N+]([O-])=O)[S](N)(=O)=O,-2.67,0.0,G1,0.6
